Name,text,Sarcasm,Fear,Neglect,irritation,Rage,Disgust,Nervousness,Shame,Disappointment,Envy,Suffering,Sadness,Joy,Pride
babies205.png,"बचपन से ही शौक था , इन्सान बनने का.. !! बचपन खतम शौक ",1,1,0,0,0,0,0,0,1,0,0,0,1,0
babies207.png,"एक रात एक चोर पप्पु के घर घुस आया ,पिस्तौल दिखाकर बोला, ""बता सोना कहां है ?'' पप्पु : "" अबे, उल्लू के पट्ठे,, इतनी सी बात के लिए पिस्तौल दिखाने की क्या जरुरत थी पूरा घर खाली पड़ा है, जहाँ मर्जी सो जा !!",2,0,1,0,0,0,0,0,1,0,0,0,1,0
babies208.png,"न बेटा  देखभाल करेगा न बेटी निहाल करेगी ! बीवी से बना के रखो वही बुढ़ापे में देखभाल करेगी मेरी पत्नी मेरी शान, मेरी हस्ती उसी ने लिखवाया है जबरदस्ती ",1,0,0,0,0,0,1,0,1,0,0,0,1,0
babies209.png,"प्यार में कुछ और हो या न हो, मगर फ़ोन ज़रूर silent हो जाता है ",1,0,1,0,0,0,0,0,1,0,0,0,1,0
babies210.png,ये बच्चे बिल्ली का भविष्य बर्बाद कर रहे है।,1,0,1,0,0,0,0,0,1,0,0,0,1,0
babies212.png,"Girl : तुम मेरे साथ चीटिंग तो नहीं करोगे Boy : अगर चाहू, तो भी नि कर सकता क्युकी और कोई मुझसे पटेगी भी नि ",1,0,1,0,0,0,0,0,1,0,0,0,1,0
babies213.png,सुन रही  है ना तू अबे उसके कान से हाथ तो हटा,1,0,0,0,0,0,0,0,1,0,0,0,1,0
babies214.png,इस पिता ने एक नोबेल पुरस्कार की घोषणा की।  हर सुबह जब आप अपनी आँखे खोलते है तो खुश होने का एक कारण खोजते है।,1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies217.png,To all the kids tweeting their marks: दिल से बुरा लगता है भाई प्लीज भाई,1,0,0,0,0,0,1,0,0,0,0,1,1,0
babies218.png,"अजीब सी 'पहेली' है इन हाथों की 'लकीरो' में, 'सफर' तो लिखा है, मगर 'रास्ता' नहीं लिखा !!",1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies219.png,शराब पीना स्वास्थ्य के लिए हानिकारक है।  इधर है।  ये चेतावनी हैं या न्यौता,1,0,0,0,0,0,0,0,1,0,1,0,1,0
babies220.png,Meow --- billi जो मुझे इगनोर करे वो बाथरूम में फिसल कर गिरे,1,0,1,0,0,0,0,0,1,0,0,0,1,0
babies222.png,मिलना है तो मिल लो इस दुनिया के चमन मे क्या फायदा जब लाष लिपटी होगी कफ़न मे,1,0,0,0,0,0,0,0,0,0,1,1,0,0
babies223.png,When your friend proposes the girl you both like हर दोस्ती में एक हद होती है... आज तूने वो हद पार कर दी...,1,0,0,0,0,0,1,0,1,0,0,1,0,0
babies224.png,क्यू बहन क्यू ? हम भी तो ज़िंदा थे,1,0,0,0,0,0,1,0,0,0,0,0,1,0
babies225.png,किसी को पीटना है तो कूट डालो पब्लिक पूछे तो कह देना देश 'अ 'की तारीफ कर रहा था पब्लिक भी टूटेगी,2,1,0,0,1,0,0,0,0,0,0,0,1,0
babies226.png,"आज का दोहा आई मुसीबत देख के, गंजे तू क्यूं रोये ??? आये मुसीबत कोई भी, तेरा बाल ना बाँका  होये...... ",1,0,1,1,0,0,0,0,1,0,0,0,0,0
babies227.png,अगर आप टीवी चालू करके मोबाइल चलने बैठ जाते हो तो मेरी और आपकी आदतें बहुत मिलती जुलती हैं !,1,0,0,0,0,0,0,0,1,0,0,1,1,0
babies228.png,जो लोग कुछ नहीं करते वो दूसरों का जीना हराम करते है,1,0,0,0,0,0,0,0,1,0,0,1,1,0
babies229.png,When my bestfriend comes home Mummy-'बीटा कुछ सिख अपने दोस्त से' Me- हां क्युं नहीं मम्मी,1,0,0,0,0,0,1,0,1,0,0,0,1,0
babies230.png,"ठंड इतनी बढ़ जय हैं कि जब रजाई में से निकलता हूं तो रजाई भी गाने लगती है ओ  मुझे छोड़कर जो तुम जाओगे, बड़ा पछताओगे बड़ा पछताओगे।  ",1,0,0,0,0,0,1,0,0,0,1,0,1,0
babies231.png,अब पता चला सच्चा दोस्त प्र0 - सच्चा मित्र किसे कहते है ? उत्तर - सच्चा मित्र वो होता है जो आपकी गालियाँ सुनता है।  और आपकी setting करने में आपकी सहायता करता है,1,0,0,0,0,0,0,0,1,0,0,0,1,0
babies232.png,मोहब्बत और डाउनलोडिंग कभी अधूरी नहीं छोड़नी चाहिए।  दोबारा शुरू करना बहुत मुश्किल हो जाता है,1,0,0,0,0,0,0,0,0,0,1,1,1,0
babies235.png,आप पुरुष ही नहीं है महा पुरुष हैं,1,0,0,0,0,0,0,0,1,0,0,0,1,0
babies236.png,मैं जितनी बार Facebook Whatsapp खोलता हु उतनी ही बार बुक्स खोल लेता तो कसम से टॉप कर जाता,1,0,0,0,0,0,0,0,1,0,0,1,1,0
babies237.png,"एक अवार्ड गाँव के उन बुजुर्गो को भी मिलना चाहिए, जो घूँघट वाली औरतो को भी देखकर बता देते है की ये फलाने की बहु है !! ",2,0,0,0,0,0,0,0,1,0,0,1,1,0
babies238.png,ऑनलइन शॉपिंग आर्डर डिलिव्हरी,1,0,0,0,0,0,0,0,1,0,0,1,1,0
babies239.png,2 मिनट किसी लड़की से बात क्या कर लो सरे दोस्त भाभी भाभी करने लग जाते हैं,1,0,1,0,0,0,0,0,1,0,0,0,1,0
babies240.png,सिंगल सिंगल ना बोल्या कर छोरी रे व्यक्ति १ की कलम से इस सिंगल दी फैन ये दुनियाँ हो री,2,0,0,0,0,0,0,0,1,0,0,1,1,0
babies241.png,काश एग्जाम भी इलेक्शन की तरह हॉट 2 साल में एक बार,2,0,0,0,0,0,0,0,1,0,0,1,1,0
babies242.png,"ना लक्की के इंकार से, ना चप्पलो की बौछार से, लड़के सुधरेंगे तो सिर्फ ""राखी"" के तत्योहार से रक्षा बंधन ",2,0,0,0,0,0,0,0,1,0,0,1,1,0
babies243.png,"वक़्त सबका आता है.... मोबाईल को, इज्ज़त कर के स्कूल से निकाला था, (Mobile are not allowed in school ) आज वही मोबाइल स्कूल चला रहा है....... ",2,0,0,0,0,0,0,0,0,0,1,1,1,0
babies244.png,"वॉट्सअप की स्थिति कुंभ मेले जैसी चारों तरफ अखाड़े ही अखाड़े (ग्रुप ही ग्रुप)किसी में एक तो किसी में २-३-४ महंत (ऐडमिन) है कुछ साधु नियमित प्रवचन करते हैं, कुछ हफ्ते में एक-दो बार और कुछ साधु तो ऐसी कठीन साधना में लीन बैठे है जो प्रवचन भी नही करते और दर्शन भी नही देते है ",2,0,1,0,1,0,0,0,0,0,0,1,0,0
babies245.png,"टीचर - Date  और तारीख में क्या अंतर है? सारी class चुप.... पप्पू-सर, date में girlfriend के साथ जाते हैं और तारीख में वकील के साथ ",1,0,1,0,0,0,0,0,1,0,0,0,1,0
babies246.png,पापा!!! पहली तारीख है तो... थोड़े पैसे!!!,0,0,0,0,0,0,0,0,0,0,0,0,1,0
babies249.png,"मैंने पूछा चाँद से कि देखा है कहीं मेरे चाँद सा हसीन...  चाँद ने कहा -""हाँ !!! बहुत बहुत लोगो के साथ""",1,0,0,0,0,0,0,0,1,0,0,1,1,0
babies251.png,"सदी का सर्वश्रेष्ठ सवाल - जवाब Question : एक बात समझ नहीं आई, सरकार जो इतने कदम उठाती है, आखिर में रखती कहाँ है ? Answer : ब्यापारी की छाती ये ओर कहाँ !",2,0,0,0,0,0,0,0,1,0,1,1,0,0
babies252.png,सब लोग दिल के बुरे नही होते.... कुछ लोग का दिमाग भी खराब होता है..,1,0,0,1,0,0,0,0,1,0,0,1,0,0
babies253.png,लड़का लड़की से : डार्लिंग मुझे तुम्हारी आँखों में सारी दुनिया दिखाई देती है ! पीछे से एक बूढ़ा बोला: हमारी गाय नहीं मिल रही! दिखे तो बताना बेटा...!,1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies254.png,कल मैं लिफ्ट से ऊपर जा रहा था इतने में एक लेडी छोटे बच्चे को गॉड में लिए हुए लिफ्ट में दाखिल हुई.... मैंने लिफ्ट का बटन दबाते हुए पूछा:- चौथा या पांचवा !! लेडी मुंह फूलते हुए जुस्से से बोली: मेरा नहीं है पड़ोसन का है !,1,0,0,0,0,0,0,0,1,0,0,0,1,0
babies255.png,चाय के चक्कर में अभी निपटा देती दादी,1,0,0,0,0,0,0,0,1,0,0,1,1,0
babies256.png,"ठंड इतनी बढ़ गई हैं कि जब रजाई में से निकलता हूं तो रजाई भी गाने लगती हैं ओ मुझे छोड़कर जो तुम जाओगे, बड़ा पछताओगे बड़ा पछताओगे।  ",1,0,0,0,0,0,1,0,0,0,0,0,1,0
babies257.png,"American says: * US मेन शादी E-mail से होती है..."" sardarji सेक्स: ""अच्छा, इंडिया में तो शादी..... Fe - mail से होती है.....!!!*",1,0,0,0,0,0,0,0,1,0,0,0,1,0
babies258.png,"Coffee पर चलोगी बेबी?? नहीं!! गरम होती है, मेरे पैर जल जायेंगे... ",0,0,1,0,0,0,0,0,1,0,0,0,1,0
babies259.png,"सोच रहा हूँ..... एक दिन मैथ्स के सर से मिलू और पूछुं..... सर...... आपने जो साइन /कॉस /थीटा/अल्फ़ा/लेमड़ा,तेमड़ा,अदरक,लसून जो पढ़ाया था वो यूज़ कहाँ करना हैं... ",1,0,0,0,0,0,0,0,1,0,0,1,1,0
babies260.png,"स्कूल का वो आखिरी दिन, जब सारी लड़कियां साड़ी में आती थी और उन्हें देखकर मन में एक ही सवाल होता था साला ये भी इतनी सुंदर थी, स्कूल ड्रेस में पता ही नहीं चला ",1,0,1,0,0,0,0,0,0,0,0,0,1,0
babies262.png,पापा : तेरा रिजल्ट इतना बुरा क्यूं आया है ? Me : अच्छे लोगों के साथ हमेशा बुरा ही होता है,0,0,0,0,0,0,0,0,1,0,0,1,1,0
babies265.png,सूर्य ग्रहण देखती एक महिला वैज्ञानिक।,1,0,1,0,1,0,0,0,1,0,0,0,0,0
babies266.png,"लड़का - मम्मी "" लव मैरिज ""  घरवाले नाराज होते हैं क्या??? मम्मी- तू जरूर किसी चुड़ैल के चक्कर में होगा, और यह सब तुझे उसी डायन ने कहा होगा।  लड़कियां तो बस लड़कें को फंसाने में ही लगी रहती हैं, जहां अच्छा लड़का देखा नहीं, कि शुरू हो गई, बेटा तू इनसे बच के रहना।  ये बहुत मक्कार और कमीनी होती हैं।  और इनका तो खानदान भी..... लड़का - बस मम्मी बस..... ऐसा कुछ नहीं है..... वो तो पापा बता रहे थे, कि आप दोनों की ""लव मैरिज "" हुई थी ",1,0,1,0,0,1,0,0,1,0,0,0,0,0
babies267.png,अब ये अफवाह कौन फैला रहा हैं कि ....... लड़कियां पैरो में कला धागा इसलिए पहनती हैं ताकि अंदर की चुड़ैल बाहर न निकल सके !! थोड़ा इश्क भी किया करो,1,0,0,0,1,0,0,0,1,0,0,0,1,0
babies268.png,"Happy Birthday गटर अबे हलकट मेरा नाम सोनाली है... हां तो, 100 नाली मिलकर ही तो गटर बनता हैं.!",1,0,1,0,0,0,0,0,1,0,0,0,1,0
babies269.png,तीसरे बादशाह हम है,1,0,0,0,0,0,0,0,0,0,1,1,1,0
babies271.png,दोस्त तो औरों  है..... मेरे तो बेटे है।,1,0,1,0,0,0,0,0,1,0,0,0,1,0
babies273.png,"1 - दूध पीने से शरीर का विकास होता है, तो बिल्ली आज वर्षो से ऐसी ही क्यों है...  2 - walking करने से चर्बी कम  होती है... तो हठी का वजन काम कहाँ हुआ.. 3 - तैरने से शरीर स्लीम होता है..., 4 - रोज जल्दी उठने से समृद्धि घर में आती... तो पेपर बाँटने वाले  bmw में घूमते.... 5 - आप भी ज्यादा चक्कर में मत पड़ो, जैसे हो ठीक हो... बाबा आरमदेव ",1,0,1,0,0,0,0,0,1,0,0,0,1,0
babies274.png,"हेलो: पापा आपकी बीबी के साथ अपना गुजरा नहीं होता, बहुत मारती हैं, यार ?",1,0,0,0,0,0,0,0,0,0,1,1,1,0
babies275.png,"पति-पत्नी के बीच झगड़ा चल रहा था, पति- मै डरता नही तुमसे, पत्नी - तुम डरते तो हो। पहली बार जब तुम मुझे देखने आये 4 -5  लोगों के साथ आये।  जब मुझे लेंने आये तब 200 लोगों को लेकर आये।  मुझे देखो मैं अकेले चली आई, बात करते हो........ कि डरता नहीं हूँ ",1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies276.png,ढूंढने पर सायद भगवान भी मिल जाये लेकिन दोस्त को दिया हुआ पेन कभी वापस नहीं मिलता,0,0,0,0,0,0,0,0,0,0,0,1,1,0
babies277.png,पुलिस: कहाँ जा रहे हो ? म - दादी की दवाई लेने,1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies278.png,क्या कोई समाजसेवी संस्था या नेता बताएगा कि ये भंडारा कहाँ चल रहा है हमारे पास कुछ जरूरतमंद है- फोटो भी खिंचवा लेंगे।,2,0,1,0,0,0,0,0,1,0,0,0,1,0
babies280.png,अगर आप मोटापे का शिकार हैं तो एक गिलास गाजर के जूस में इमली का पानी डालकर सुबह शाम पियें कोई फर्क नहीं पड़ेगा,1,0,1,0,0,0,0,0,1,0,0,0,1,0
babies285.png,"जिंदगी में यदि कोई आपसे ये पूछे ""क्या खोया और क्या पाया "" है???... तो पुरे विश्वास के साथ कहना कि जो गाजर के हलुए में डालते है वो खोया है और जो खटिया में नीचे चार डंडे खड़े है वो पाया है हमेशा भावुक होने की जरुरत नहीं और जीवन में कोई समस्या हो तो आपको किसान के पास चले जाना चाहिए क्योकि..... उसी के पास हल है ",1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies287.png,Exam मे answers के अलावा सब कुछ आता है नींद आती है खुद पे हसी आती है Frnd  लिख रहा होता है उस पे गुस्सा आता है...,1,0,0,0,0,0,1,0,1,0,0,0,1,0
babies288.png,चलो बताओ * wrong * को हिंदी में ह्या कहते है जो* गलत * बताएगा वो पार्टी देगा,1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies289.png,"i  love you , क्या तुम भी मुझसे प्यार करती हो ? अपनी सकल देखि है हाँ देखि है, तभी तो तेरे पास आया हूँ वर्ना दीपिका पादुकोन के पास नहीं जाता. ",0,0,0,0,0,0,1,0,0,0,0,1,1,0
babies292.png,"तुम्हारे तस्वीर के सहारे मासूम कई गुजरे Normal People  , Tharki People हिला हिला के हाथो की लकीरे मिटा डाले  ",2,0,0,1,0,1,0,0,1,0,0,0,0,0
babies293.png,"पत्नी - आपको काम से काम गाडी चालाते वक्त तो गालियाँ नहीं बकनी चाहिये पति क्या हुआ पत्नी - अपना 5 साल का बच्चा, लाल सिग्नल को ""चदरमोद "" समझता है।  और स्पीड ब्रेकर को समझता है "" ईसकी माँ का भोपड़ा। "" मत बोलिये, आज के बच्चे जल्दी सीखते है : जनहीत में जारी ",2,0,0,0,0,1,0,0,1,0,0,0,1,0
babies294.png,पतंजलि स्वदेशी एयर होस्टेस..!,1,0,0,0,1,0,0,0,1,0,0,1,0,0
babies295.png,"सुन नापाक देश 'अ '!!! हम हिंदुस्तानी युद्ध से नहीं डरते।  हम सिर्फ इस बात को लेकर tension में है की युद्ध के बाद देश के बच्चो को history में एक extra chapter पढ़ना पाडेजा।  "" एक था देश-एक""",2,1,0,0,1,1,0,0,0,0,0,0,0,0
babies297.png,फ़िलहाल यु है की कुछ कर नहीं सकते... जिंदगी झंड है पर मर नहीं सकते.,1,0,0,0,0,0,0,0,1,0,1,1,0,0
babies300.png,एक मै हूँ क्यूट एक मेला भाई क्यूट बाकि पूरी दुनिया डरावनी बहुत,1,0,0,0,0,0,0,0,1,0,0,0,1,0
babies304.png,New Year की शुभकामनाएं कोई बी एडवांस में ना दें हम New Year के दिन कहीं भाग नहीं जाएंगे ! विश्वास रखें,0,0,0,0,0,0,0,0,1,0,0,1,1,0
babies307.png,मम्मी.... पेट दर्द और खिलाओ... लड्डू तू मत सीखा.... गुटका खाने वाले,1,0,0,0,0,1,0,0,1,0,0,0,1,0
babies308.png,"पापा एक छोटा सा गेट टुगेदर रखा है स्कूल में छोटा सा मतलब ? आप, मै और प्रिंसिपल ",1,0,0,0,0,0,1,0,1,0,0,0,1,0
babies309.png,सर स्टेप्स का मार्क्स तो मिलेंगे न बेटा मैथ्स का एग्जाम है मुजरा नहीं....,2,0,0,1,0,1,0,0,0,0,0,0,1,0
babies310.png,"मोबाइल ख़राब हो तो बच्चों ने किया, बच्चे ख़राब हो तो मोबाइल ने किया. ",1,0,0,0,0,0,0,0,0,0,0,1,1,0
babies311.png,"और बताओ..... क्या बताऊँ, बे ",0,0,0,0,0,0,0,0,0,0,0,0,1,0
babies312.png,अब यो भंडारे की लाइन में दूसरी बार हलवा पूरी लेने पहुंचा हूँ।,2,0,0,0,0,0,0,0,0,0,1,1,1,0
babies313.png,"काग़ज़ पे लिखी ग़ज़ल बकरी चबा गई चर्चा पुरे गाँव में हुई, की बकरी शेर खा गई। ",1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies314.png,लड़की को 10 करोड़ की लोटरी,1,0,0,0,0,0,0,0,1,0,0,0,1,0
babies318.png,दुनिया में तीन लोग बहुत प्यारे और अच्छे है....!! एक....मै......!! दूसरा.. मेरे माता पिता की संतान... यानि की मैं.... !! और तीसरा..... आपका दोस्त.... यानि की फिर मैं... जलो मत... हौसला रखो... आप भी तो इतने प्यारे और अच्छे इंसान के दोस्त हो..... यानि की फिर मैं....!!,1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies320.png,"अरे आप, इतनी तेज बाइक मत चलाओ  रहा है।  अरे, अगर तुझे भी दर लग रहा हिअ तो मेरी तरह आँखे बंद करले।  ",1,0,0,0,0,0,1,0,0,0,0,0,1,0
babies321.png,"पीक 1 - आम लड़की की चप्पल....   पीक 2 - स्कूटी चलने वाली लड़की की चप्पल.., ",1,0,0,0,0,0,0,0,1,0,0,1,1,0
babies323.png,आओ मिल कर दर्द बाटते है।  तुम दरवाजे में उंगली दो फिर मिल कर दोनों चिल्लाते हैं,1,0,0,0,0,0,1,0,1,0,0,0,1,0
babies324.png,हम उस ज़माने के लोग हैं जब हमें रट हुए से चुप करने के लिए दुबारा पीटा जाता था,1,0,0,0,0,0,0,0,0,0,1,1,1,0
babies326.png,"तुम हँसते रहो, मुस्कुराते रहो, नाचते रहो, सदा खिल-खिलाते रहो मेरा क्या है लोग तुम्हें पागल समझेंगे।  ",1,0,1,0,0,0,0,0,1,0,0,0,1,0
babies330.png,"सबसे पवित्र वास्तु मोबाइल है जो बाथरूम, अस्पताल, शमशान से होकर आने के बाद भी बिना धोए हुए मन्दिर , रसोई सब जगह जा सकता है।  ",1,0,0,0,0,0,0,0,1,0,0,1,1,0
babies332.png,"अरे ! अभी भी वक्त है ज़रा सुधर जा बेटा ,, वरना इस इश्क ने तो बड़ों को लपेटा ,, ",1,0,0,0,0,0,1,0,0,0,0,1,1,0
babies333.png,"कल रात एक कुत्ता भोंक रहा था भों भों भों भों ,, हां बिल्कुल ऐसे ही तुम ही थे क्या भाई ",1,0,0,0,0,0,0,0,1,0,0,1,1,0
babies336.png,"Nibba - मत रो बेबी , 3 may को तो मिलना ही है हमको- *व्यक्ति १ जी -",2,0,1,0,0,0,0,0,0,0,0,1,1,0
babies337.png,उंगली मत करो आज Sunday है !!,1,0,1,0,0,0,0,0,1,0,0,0,1,0
babies338.png,कभी कभी लगता है की मै दुनियां में अकेली ऐसी लड़की हूँ जो सिंगल भी है और स्मार्ट भी,2,0,1,0,0,0,0,0,0,0,0,1,1,0
babies339.png,*खुद ही पैसे दो और. ख़ुद ही कटोरा हाथ में लेके खड़े रहो.. *अजीब शौक है गोलगप्पे.... खाने का....!!,1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies340.png,"""रविवार का दिन भी "" चिप्स के पैकट की तरह होता है, खुलते ही आधा ख़त्म !",0,0,0,0,0,0,0,0,0,0,0,1,1,0
babies341.png,सात समन्दर पार मै तेरे पीछे पीछे आ गई.. Video Call कर लेती पगली.!!,0,0,0,0,0,0,0,0,1,0,0,0,1,0
babies343.png,भूतनी का पुरे दिन facebook पर लगा रहता है चल आज तेरी उंगलिया तोड़ देती हु,0,0,1,0,0,0,0,0,1,0,0,0,1,0
babies344.png,उर्दू की खूबसूरती और ब्यंग एक साथ लड़की- क्या कर रहे हो ?? लड़का - इज्जत की डोर को उलझनों की जकड़ और कश्मकश से आजाद कर रहा हूं लड़की-मतलब??? लड़का-पाजामें के नाड़ी में गांठ पद गई है खोल रहा था लड़की- आगोश -ए -जिंदगी की बाहों में सिमट जा है ऐ मोहल्ले के बाशिंदे लड़का-मतलब??? लड़की-मर जा गली के कुत्ते,1,0,0,0,0,0,1,0,1,0,0,0,1,0
babies345.png,"6 बजे का अलार्म लगा के 5 :59 पे उठ के उसे बंद करके वापस सोने में ऐसे फिलिंग आती है, जैसे बम डिफ्यूज कर दिया हो ",1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies347.png,भाई अगर Happy New Year की आंधी खत्म हो गयी हो तो Happy Makar Sankranti की सुनामी शुरू करें..!!,1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies348.png,चलो उठो सुबह हो गयी,0,0,0,0,0,0,0,0,0,0,0,0,1,0
babies349.png,कहते है परछाई कभी झूठ नही बोलती जरा नही बोलती जरा गौर से देखिए इस फोटो को।,1,0,0,0,1,0,1,0,0,0,0,0,1,0
babies350.png,Friend - तूने मेरी इतनी अछि पिक पे हा हा रियेक्ट क्यों किया बेय. हमारे यहां ऐसे ही होता है,0,0,0,0,0,0,0,0,0,0,1,1,1,0
babies351.png,आजकल के बच्चे मोबाइल ख़राब होने पर फेंककर न्य ले लेते है एक हम थे जो फूटे हुए गुब्बारे तक की पीपनी बना कर सर फोड़ कर पूरा मजा लेते थे।,0,0,0,0,0,0,0,0,1,0,0,1,1,0
babies352.png,"किसी को सिर्फ चाहना ही इश्क़ नही है,, सुबह शाम उसकी जान खाना भी इश्क़.. ",1,0,0,0,0,0,0,0,1,0,1,0,1,0
babies354.png,"लेडी टीचर - लोफर और ऑफर में क्या अंतर है ? स्टूडेंट- बहुत आसान है मेम ""आई लव यू "" अगर लड़का बोले तो लोफर और लड़की बोले तो ऑफर दे डंडे दे डंडे ",1,0,0,0,0,0,1,0,0,0,0,1,1,0
babies355.png,त बहनचोद हम का करे,0,0,0,0,1,1,0,0,1,0,0,0,0,0
babies356.png,मेरे सारे पापों की सजा मेरे दोस्तो को मिलेगी क्यूंकि उन्होंने ही मुझे बिगाड़ा है,0,0,1,0,0,0,0,0,1,0,0,0,1,0
babies357.png,*Mom ये क्या फालतू सेरिअल्स देखती रहती हो आप सारे दिन* 15 minutes later :,1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies359.png,Meow ----billi  जो मुझे ignore करे वो बाथरूम में ही फिसल कर गिरे,0,0,0,0,0,0,1,0,0,0,1,0,1,0
babies360.png,"सांइटिजर ले लिया, मास्क और ग्लोब्स भी पहन लिए अब कोई दिक्कत नहीं !! कोरोना: मुझे दिक्कत है ",1,0,0,0,0,0,0,0,1,0,1,0,1,0
babies361.png,चाय मांगने पर पति की हत्या आज से चाय बंद साला... जाना है तो जहान है,1,1,0,0,0,0,0,0,1,0,0,0,1,0
babies362.png,"अपने भारतीयों के घर में कोई चीज ना मिलने पर कैसे ढूंढते है. "" उठ तेरे ही नीचे होगी""",0,0,0,1,0,0,1,0,0,0,0,0,1,0
babies363.png,वक्त के साथ - साथ बहुत कुछ बदल जाता है.. लोग भी.. रास्ते भी.. अहसास भी.. और कभी-कभी हम खुद भी..,1,0,0,0,0,0,0,0,0,0,1,1,1,0
babies366.png,"रेड वाली मेरी , भाई ब्लू वाली ",1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies367.png,एक बच्चा अपनी मां से बुरी तरह से पिटने के बाद अपने पापा से.... बीटा- आप कभी देश 'अ 'गए हो? पापा - नहीं बेटा... बीटा-कभी अपगनिस्तान गए हो ? पापा- नहीं बीटा बेटा- तो फिर आतंकवादी आइटम खान से लाये ?,2,0,0,0,0,0,0,0,0,0,1,1,1,0
babies368.png,"मेरे पड़ोस की बुढ़िया बार-बार घर से अंदर - बाहर आ-जा रही थी, आखिर मुझसे रहा नहीं गया, मैंने पूछा, कुछ problem तो नहीं ? सब ठीक तो है ना ? तो बुढ़ीया बोली, अरे बेटा, मेरी बहू योगा सीख रही है tv पर देख कर, और वो रामदेव बाबा बोल रहा है सास को अन्दर लो, सास को बाहर निकालो।  सास को अंदर लो.... सास को बाहर निकालो.... ",2,0,1,0,0,0,0,0,1,0,0,0,1,0
babies369.png,"इसे पढ़ना मना है : खतरा जहाँ लिखा होता है "" पार्किंग करना मना है"" लोग वहीं पे पार्किंग करते है।  जहाँ लिखा होता है "" वहाँ थूंकना मना है"" लोग वही थूंकते है।  जहाँ लिखा होता है "" यहाँ कचरा फेंकना मना है "" लोग वही कचरा फेंकते है।  जाने क्युं लोग ना कहों वहीं काम करते है ? अब, आप खुद को ही ले लो, सबसे ऊपर लिखा था ""इसे पढ़ना मना है"" लेकिन फिर भी जनाब पढ़ेंगे जरूर ",2,0,0,0,0,0,0,0,0,0,1,1,1,0
babies370.png,जो मैं पढता हूँ वो exam में नहीं आता है और जो मैं नहीं पढता हूँ वो definitely  आता है,1,0,0,0,0,0,1,0,0,0,0,1,1,0
babies371.png,पापा ऑनलाइन क्लास चलते समय आप घर में बिना कपड़ों के घूमा मत करो।  मैडम का ध्यान भटक जाता है।,0,0,0,0,1,0,0,0,1,0,0,0,1,0
babies372.png,दुनिया मैं तीन लोग बहुत प्यारे और अच्छे है.... !! एक...  मैं....!! दूसरा... मेरे माता पिता की संतान.... यानि की  मैं...!! और तीसरा.... आपका दोस्त... यानि की फिर  मैं... जलो मत.... हौसला रखो... आप भी तो इतने प्यारे और अच्छे इंसान के दोस्त हो..... यानि की फिर मैं..!!,1,0,0,0,0,0,0,0,0,0,0,0,1,0
babies373.png,मुन्नी बदनाम हुई डार्लिंग तेरे लिए... ऐसा खींच के लाफा दूंगी,1,0,1,0,1,0,0,0,0,0,0,0,1,0
babies375.png,भाई वो देख मम्मी.... मम्मी...क्या? मम्मी काम कर रही है हाहा.. भाई चल अब रट हैं,1,0,0,0,0,0,1,0,0,0,1,0,1,0
babies378.png,जो मैं पढता हूँ वो exam में नहीं आता है और जो मैं नहीं पढता हूँ वो definitely  आता है,1,0,0,0,0,0,1,0,0,0,0,1,1,0
babies379.png,"आज के ताजा ख़ैबर अभी अभी हमारे सूत्रों से पता चला है कि , व्यक्ति १ जी ने पूरे देश में Wi -Fi  लगवा दिये..  उन्हों ने यह भी खा है कि ""यदि मुझे 2019 में फिर से जितवा दिया, तो मैं Password भी बता दूँगा ....""",2,0,1,0,0,0,0,0,1,0,0,0,1,0
babies380.png,वो तो अच्छा हुआ की मेरा खेत बॉर्डर पर नहीं है वार्ना फाबड़े से खोद खोद कर आधे देश 'अ 'पर कब्ज़ा कर लेता,2,0,1,0,0,0,0,0,1,0,0,0,1,0
babies381.png,"जिंदगी भी एक खेल ही है! बचपन में कौवा उड़, मैना उड़, जवानी में नींद उड़ चैन उड़ बुढ़ापे में बाल उड़ दांत उड़, ",1,0,0,0,0,0,0,0,0,0,1,1,1,0
babies382.png,"काल करे सो आज कर, आज करे सो अब, अबे करता ही रहेगा या धोएगा भी....... ",1,0,1,0,0,1,0,0,0,0,0,0,1,0
corona0.png,दिल्ली की हवा में सांस लेना 40 सिगरेट पीने जैसा बताया जा रहा है.. बस यहाँ के पानी में शराब जैसे गुण आ जाएँ तो दिल्ली को आधिकारिक तौर पर विचार किया जा सकता है !,2,1,0,0,0,0,0,0,0,0,1,1,0,0
